,Theta,alpha,amp_p,bar_p,folder,r
40,0.05011872336272722,0.15707963267948966,0.0005270731095342628,3.3595303301939864e-05,case040,0.5
41,0.05011872336272722,0.3141592653589793,0.000585784082694038,4.248559747295119e-05,case041,0.5
42,0.05011872336272722,0.471238898038469,0.0006315266736543062,4.6033557019545795e-05,case042,0.5
43,0.05011872336272722,0.6283185307179586,0.0006624430942579793,4.884634057936864e-05,case043,0.5
44,0.05011872336272722,0.7853981633974483,0.0006895011550662798,5.106286411365459e-05,case044,0.5
45,0.05011872336272722,0.9424777960769379,0.00070751355946082,5.2724586404706327e-05,case045,0.5
46,0.05011872336272722,1.0995574287564276,0.000718865045278845,5.404268011118778e-05,case046,0.5
47,0.05011872336272722,1.2566370614359172,0.0007286837835262811,5.479428018965227e-05,case047,0.5
48,0.05011872336272722,1.413716694115407,0.0007394735433286215,5.561549694724516e-05,case048,0.5
49,0.05011872336272722,1.5707963267948966,0.000746558677095069,5.655610599399413e-05,case049,0.5
50,0.05011872336272722,0.15707963267948966,0.00042475452602643894,3.278877611003506e-05,case050,0.6
51,0.05011872336272722,0.3141592653589793,0.00048153768292942973,4.154950169222739e-05,case051,0.6
52,0.05011872336272722,0.471238898038469,0.0005256274287767858,4.5683243202435095e-05,case052,0.6
53,0.05011872336272722,0.6283185307179586,0.0005520399850504892,4.891193691902435e-05,case053,0.6
54,0.05011872336272722,0.7853981633974483,0.0005738163140304289,5.1684946454927826e-05,case054,0.6
55,0.05011872336272722,0.9424777960769379,0.0005915182469149727,5.372115044115425e-05,case055,0.6
56,0.05011872336272722,1.0995574287564276,0.0006022177001281858,5.538816387279224e-05,case056,0.6
57,0.05011872336272722,1.2566370614359172,0.0006112288664999082,5.6217401875004765e-05,case057,0.6
58,0.05011872336272722,1.413716694115407,0.000619580607956895,5.7259154055952005e-05,case058,0.6
59,0.05011872336272722,1.5707963267948966,0.0006210192425345535,5.775618183967184e-05,case059,0.6
60,0.05011872336272722,0.15707963267948966,0.0002999857380196771,2.9706925516539235e-05,case060,0.7000000000000001
61,0.05011872336272722,0.3141592653589793,0.00034731020221229295,3.770213142465968e-05,case061,0.7000000000000001
62,0.05011872336272722,0.471238898038469,0.0003814723712259509,4.218192833673005e-05,case062,0.7000000000000001
63,0.05011872336272722,0.6283185307179586,0.0004026136761629506,4.5963844754841694e-05,case063,0.7000000000000001
64,0.05011872336272722,0.7853981633974483,0.00041467143369430164,4.862489302998878e-05,case064,0.7000000000000001
65,0.05011872336272722,0.9424777960769379,0.00042641316286820145,5.0784554365914685e-05,case065,0.7000000000000001
66,0.05011872336272722,1.0995574287564276,0.0004330250331055439,5.227739940849902e-05,case066,0.7000000000000001
67,0.05011872336272722,1.2566370614359172,0.00043859343347268454,5.3013996719881653e-05,case067,0.7000000000000001
68,0.05011872336272722,1.413716694115407,0.0004404497744378245,5.351462940401831e-05,case068,0.7000000000000001
69,0.05011872336272722,1.5707963267948966,0.0004447095801450861,5.410909560593786e-05,case069,0.7000000000000001
70,0.05011872336272722,0.15707963267948966,0.00016641499319892941,2.3372213317374035e-05,case070,0.8
71,0.05011872336272722,0.3141592653589793,0.00019855787350995648,3.005667611375648e-05,case071,0.8
72,0.05011872336272722,0.471238898038469,0.0002165567266736709,3.426353917363822e-05,case072,0.8
73,0.05011872336272722,0.6283185307179586,0.00022607347731722614,3.714139553279844e-05,case073,0.8
74,0.05011872336272722,0.7853981633974483,0.00023227341324752,3.915424851465537e-05,case074,0.8
75,0.05011872336272722,0.9424777960769379,0.00023464431460638985,4.0044614022152044e-05,case075,0.8
76,0.05011872336272722,1.0995574287564276,0.00023806672852824315,4.087093418483712e-05,case076,0.8
77,0.05011872336272722,1.2566370614359172,0.0002396527683541561,4.1168159900404396e-05,case077,0.8
78,0.05011872336272722,1.413716694115407,0.00024184499577801393,4.1534834502924295e-05,case078,0.8
79,0.05011872336272722,1.5707963267948966,0.00024261386745853868,4.162362539046194e-05,case079,0.8
80,0.05011872336272722,0.15707963267948966,5.1981593185520685e-05,1.246492723176129e-05,case080,0.9
81,0.05011872336272722,0.3141592653589793,6.223830778872133e-05,1.6660270120129067e-05,case081,0.9
82,0.05011872336272722,0.471238898038469,6.611682003346203e-05,1.85897407589769e-05,case082,0.9
83,0.05011872336272722,0.6283185307179586,6.715462266109495e-05,1.9308091664575475e-05,case083,0.9
84,0.05011872336272722,0.7853981633974483,6.791492615251281e-05,1.97804050423876e-05,case084,0.9
85,0.05011872336272722,0.9424777960769379,6.844943037322565e-05,2.0065866977898146e-05,case085,0.9
86,0.05011872336272722,1.0995574287564276,6.870668465378973e-05,2.017503930786531e-05,case086,0.9
87,0.05011872336272722,1.2566370614359172,6.873796366633242e-05,2.0045153254357767e-05,case087,0.9
88,0.05011872336272722,1.413716694115407,6.923426029664605e-05,2.0157211224181965e-05,case088,0.9
89,0.05011872336272722,1.5707963267948966,6.999467500529564e-05,2.0263958210577486e-05,case089,0.9
90,0.05011872336272722,0.15707963267948966,1.998776259497732e-06,-2.135895907666276e-06,case090,1.0
91,0.05011872336272722,0.3141592653589793,1.999615041410992e-06,-2.1377890959873254e-06,case091,1.0
92,0.05011872336272722,0.471238898038469,2.0011175062360617e-06,-2.1392714737120512e-06,case092,1.0
93,0.05011872336272722,0.6283185307179586,2.001447253011199e-06,-2.144948339011352e-06,case093,1.0
94,0.05011872336272722,0.7853981633974483,2.034728393275232e-06,-2.1070960878158964e-06,case094,1.0
95,0.05011872336272722,0.9424777960769379,2.000807336172928e-06,-2.1444593042999307e-06,case095,1.0
96,0.05011872336272722,1.0995574287564276,2.000794652664203e-06,-2.138863594634959e-06,case096,1.0
97,0.05011872336272722,1.2566370614359172,1.998691489069721e-06,-2.1367651430019015e-06,case097,1.0
98,0.05011872336272722,1.413716694115407,1.9981787646625274e-06,-2.1353228501747948e-06,case098,1.0
99,0.05011872336272722,1.5707963267948966,1.997501612075072e-06,-2.1382742660637362e-06,case099,1.0
100,0.06473082037010398,0.15707963267948966,0.0010199668277186783,7.596938415672555e-05,case100,0.1
101,0.06473082037010398,0.3141592653589793,0.0011099171824662279,0.0001077957649443801,case101,0.1
102,0.06473082037010398,0.471238898038469,0.0011861317665429485,0.00011864953453365202,case102,0.1
103,0.06473082037010398,0.6283185307179586,0.0012378047238752077,0.00012619820791963534,case103,0.1
104,0.06473082037010398,0.7853981633974483,0.0012809133167631115,0.00013224310807620154,case104,0.1
105,0.06473082037010398,0.9424777960769379,0.0013093879717700002,0.00013658969018639553,case105,0.1
106,0.06473082037010398,1.0995574287564276,0.0013258394051145267,0.00013900936377637485,case106,0.1
107,0.06473082037010398,1.2566370614359172,0.0013437576496451594,0.00014110364948212968,case107,0.1
108,0.06473082037010398,1.413716694115407,0.0013571055930351533,0.00014293899897182844,case108,0.1
109,0.06473082037010398,1.5707963267948966,0.001370420523158104,0.00014463478335090808,case109,0.1
110,0.06473082037010398,0.15707963267948966,0.0010511388609671475,7.780030439945217e-05,case110,0.2
111,0.06473082037010398,0.3141592653589793,0.001138489592766045,0.00011037735427440283,case111,0.2
112,0.06473082037010398,0.471238898038469,0.001210138658624797,0.0001209499479979661,case112,0.2
113,0.06473082037010398,0.6283185307179586,0.0012631786360508125,0.00012849281729781869,case113,0.2
114,0.06473082037010398,0.7853981633974483,0.0012931698322256224,0.00013344989196833462,case114,0.2
115,0.06473082037010398,0.9424777960769379,0.001323755546554666,0.000137735149452264,case115,0.2
116,0.06473082037010398,1.0995574287564276,0.0013428078354821025,0.00014035964326916366,case116,0.2
117,0.06473082037010398,1.2566370614359172,0.0013578028377362649,0.00014207970974554584,case117,0.2
118,0.06473082037010398,1.413716694115407,0.001368898759253474,0.00014366637901854745,case118,0.2
119,0.06473082037010398,1.5707963267948966,0.001381379227666082,0.000145380515295642,case119,0.2
120,0.06473082037010398,0.15707963267948966,0.001055301936959589,8.003528947550333e-05,case120,0.30000000000000004
121,0.06473082037010398,0.3141592653589793,0.0011448733324950313,0.00011385341149259215,case121,0.30000000000000004
122,0.06473082037010398,0.471238898038469,0.0012217121097903801,0.0001248920135649836,case122,0.30000000000000004
123,0.06473082037010398,0.6283185307179586,0.0012718770774883099,0.00013211934875480554,case123,0.30000000000000004
124,0.06473082037010398,0.7853981633974483,0.0013059855247554075,0.00013721951708950273,case124,0.30000000000000004
125,0.06473082037010398,0.9424777960769379,0.001326677606135346,0.0001403879807931639,case125,0.30000000000000004
126,0.06473082037010398,1.0995574287564276,0.0013449958059183625,0.0001426686622112554,case126,0.30000000000000004
127,0.06473082037010398,1.2566370614359172,0.001359464186361711,0.00014409834892205548,case127,0.30000000000000004
128,0.06473082037010398,1.413716694115407,0.001377802780133629,0.0001460351608581308,case128,0.30000000000000004
129,0.06473082037010398,1.5707963267948966,0.0013903494367855486,0.00014776529632265468,case129,0.30000000000000004
130,0.06473082037010398,0.15707963267948966,0.001014273056972302,8.212902478193619e-05,case130,0.4
131,0.06473082037010398,0.3141592653589793,0.0011022598666647159,0.00011696526999712867,case131,0.4
132,0.06473082037010398,0.471238898038469,0.0011798450764961034,0.0001283111003781265,case132,0.4
133,0.06473082037010398,0.6283185307179586,0.001230856011883585,0.00013562780043336223,case133,0.4
134,0.06473082037010398,0.7853981633974483,0.0012666596747575303,0.000140819781473197,case134,0.4
135,0.06473082037010398,0.9424777960769379,0.0012911433414188097,0.00014422021589420857,case135,0.4
136,0.06473082037010398,1.0995574287564276,0.0013130114280038895,0.00014672019788405978,case136,0.4
137,0.06473082037010398,1.2566370614359172,0.0013371767541153655,0.0001490094288169536,case137,0.4
138,0.06473082037010398,1.413716694115407,0.0013496572875943962,0.00015046680587226611,case138,0.4
139,0.06473082037010398,1.5707963267948966,0.0013543458495644176,0.00015147684562797072,case139,0.4
140,0.06473082037010398,0.15707963267948966,0.0009023450179989989,8.178363608935785e-05,case140,0.5
141,0.06473082037010398,0.3141592653589793,0.000991613626350936,0.00011698513998414624,case141,0.5
142,0.06473082037010398,0.471238898038469,0.0010701377175783226,0.0001291408650382544,case142,0.5
143,0.06473082037010398,0.6283185307179586,0.001124130382950391,0.00013742910496904374,case143,0.5
144,0.06473082037010398,0.7853981633974483,0.001158078719727446,0.0001428193101736521,case144,0.5
145,0.06473082037010398,0.9424777960769379,0.001186783523287121,0.00014725275765142338,case145,0.5
146,0.06473082037010398,1.0995574287564276,0.0012121512341360234,0.00015068569952268328,case146,0.5
147,0.06473082037010398,1.2566370614359172,0.001231305988277412,0.00015317074951852382,case147,0.5
148,0.06473082037010398,1.413716694115407,0.0012441175402508945,0.0001549661230489706,case148,0.5
149,0.06473082037010398,1.5707963267948966,0.001255833848059637,0.00015651363381017478,case149,0.5
150,0.06473082037010398,0.15707963267948966,0.0007333508147518587,7.761650993430271e-05,case150,0.6
151,0.06473082037010398,0.3141592653589793,0.0008164985052744392,0.000111596318547348,case151,0.6
152,0.06473082037010398,0.471238898038469,0.0008873192765389998,0.0001243397277467743,case152,0.6
153,0.06473082037010398,0.6283185307179586,0.0009358339595002632,0.000133387182665693,case153,0.6
154,0.06473082037010398,0.7853981633974483,0.0009698261205401686,0.0001403838548146444,case154,0.6
155,0.06473082037010398,0.9424777960769379,0.0009974091464680717,0.00014615355351693045,case155,0.6
156,0.06473082037010398,1.0995574287564276,0.0010150653482056396,0.00014973635230434995,case156,0.6
157,0.06473082037010398,1.2566370614359172,0.0010314492438527664,0.0001527260372757418,case157,0.6
158,0.06473082037010398,1.413716694115407,0.0010419595469813006,0.00015480096751166532,case158,0.6
159,0.06473082037010398,1.5707963267948966,0.0010462853964764306,0.00015525246756566542,case159,0.6
160,0.06473082037010398,0.15707963267948966,0.0005224227497228656,6.822872371245402e-05,case160,0.7000000000000001
161,0.06473082037010398,0.3141592653589793,0.0005898365201614643,9.844062461087295e-05,case161,0.7000000000000001
162,0.06473082037010398,0.471238898038469,0.0006463959917514598,0.00011132184579794389,case162,0.7000000000000001
163,0.06473082037010398,0.6283185307179586,0.0006810036316056757,0.0001207625163005903,case163,0.7000000000000001
164,0.06473082037010398,0.7853981633974483,0.0007026538351578159,0.00012757123172786383,case164,0.7000000000000001
165,0.06473082037010398,0.9424777960769379,0.0007213672509197071,0.0001333059673803376,case165,0.7000000000000001
166,0.06473082037010398,1.0995574287564276,0.000730925700510365,0.0001363616246650463,case166,0.7000000000000001
167,0.06473082037010398,1.2566370614359172,0.000740108883505996,0.0001387786679467013,case167,0.7000000000000001
168,0.06473082037010398,1.413716694115407,0.0007461892092545239,0.00014044616872648557,case168,0.7000000000000001
169,0.06473082037010398,1.5707963267948966,0.0007523885005420387,0.00014140749907897422,case169,0.7000000000000001
170,0.06473082037010398,0.15707963267948966,0.00029455258763730357,5.170048292956728e-05,case170,0.8
171,0.06473082037010398,0.3141592653589793,0.0003399226791655654,7.561375128643123e-05,case171,0.8
172,0.06473082037010398,0.471238898038469,0.00037186066026799925,8.665762578691736e-05,case172,0.8
173,0.06473082037010398,0.6283185307179586,0.0003865145083185969,9.34859787102511e-05,case173,0.8
174,0.06473082037010398,0.7853981633974483,0.00039570828407448365,9.819985434587493e-05,case174,0.8
175,0.06473082037010398,0.9424777960769379,0.000401762423136877,0.00010116877372881357,case175,0.8
176,0.06473082037010398,1.0995574287564276,0.0004053917755815314,0.00010275500645681878,case176,0.8
177,0.06473082037010398,1.2566370614359172,0.0004102238040503062,0.00010433117701191912,case177,0.8
178,0.06473082037010398,1.413716694115407,0.00041261087178924306,0.00010489507634269927,case178,0.8
179,0.06473082037010398,1.5707963267948966,0.00041411839085298485,0.00010485412079605825,case179,0.8
180,0.06473082037010398,0.15707963267948966,9.566062582478753e-05,2.7563757614775552e-05,case180,0.9
181,0.06473082037010398,0.3141592653589793,0.00011028706531204239,3.94091830996073e-05,case181,0.9
182,0.06473082037010398,0.471238898038469,0.00011710972571345386,4.352973713103425e-05,case182,0.9
183,0.06473082037010398,0.6283185307179586,0.00012019424126309434,4.579731167897681e-05,case183,0.9
184,0.06473082037010398,0.7853981633974483,0.00012123745244430387,4.678635816388562e-05,case184,0.9
185,0.06473082037010398,0.9424777960769379,0.0001216403748432489,4.707204660770035e-05,case185,0.9
186,0.06473082037010398,1.0995574287564276,0.00012247408503092587,4.761915021661395e-05,case186,0.9
187,0.06473082037010398,1.2566370614359172,0.00012290657064800492,4.767347385955636e-05,case187,0.9
188,0.06473082037010398,1.413716694115407,0.00012346483260347065,4.785489709096919e-05,case188,0.9
189,0.06473082037010398,1.5707963267948966,0.0001239637215052344,4.759137241346863e-05,case189,0.9
190,0.06473082037010398,0.15707963267948966,3.5409315165633792e-06,-3.6729926035213583e-06,case190,1.0
191,0.06473082037010398,0.3141592653589793,3.5424684702285157e-06,-3.675174539796179e-06,case191,1.0
192,0.06473082037010398,0.471238898038469,3.5460616782395506e-06,-3.678297286884385e-06,case192,1.0
193,0.06473082037010398,0.6283185307179586,3.5489681650292966e-06,-3.6881421975245264e-06,case193,1.0
194,0.06473082037010398,0.7853981633974483,3.5302855548336916e-06,-3.7135045057560826e-06,case194,1.0
195,0.06473082037010398,0.9424777960769379,3.5468134237833007e-06,-3.6877714937031787e-06,case195,1.0
196,0.06473082037010398,1.0995574287564276,3.545207393838379e-06,-3.6762891479973398e-06,case196,1.0
197,0.06473082037010398,1.2566370614359172,3.5409888860352537e-06,-3.6731298443764357e-06,case197,1.0
198,0.06473082037010398,1.413716694115407,3.5399457744249996e-06,-3.6721445854954137e-06,case198,1.0
199,0.06473082037010398,1.5707963267948966,3.5371406972964845e-06,-3.677414166650209e-06,case199,1.0
200,0.08360306936514639,0.15707963267948966,0.0017145762971358058,0.00017815766466174095,case200,0.1
201,0.08360306936514639,0.3141592653589793,0.0018967125881310166,0.0002565731567320017,case201,0.1
202,0.08360306936514639,0.471238898038469,0.0020214672889885543,0.000293795228357713,case202,0.1
203,0.08360306936514639,0.6283185307179586,0.0021061547203126986,0.00031490699792332486,case203,0.1
204,0.08360306936514639,0.7853981633974483,0.0021683604268815026,0.0003305184067316598,case204,0.1
205,0.08360306936514639,0.9424777960769379,0.002220259053952289,0.00034261632903664706,case205,0.1
206,0.08360306936514639,1.0995574287564276,0.0022502705268542503,0.0003497334817435597,case206,0.1
207,0.08360306936514639,1.2566370614359172,0.0022856461640274914,0.0003559761225315201,case207,0.1
208,0.08360306936514639,1.413716694115407,0.0023102734910767937,0.00036020807753520416,case208,0.1
209,0.08360306936514639,1.5707963267948966,0.0023284680398249708,0.0003629488227642517,case209,0.1
210,0.08360306936514639,0.15707963267948966,0.0017628956440709069,0.00018285856803059025,case210,0.2
211,0.08360306936514639,0.3141592653589793,0.001944644079593207,0.00026235274965912697,case211,0.2
212,0.08360306936514639,0.471238898038469,0.002060935296429706,0.000299364219365994,case212,0.2
213,0.08360306936514639,0.6283185307179586,0.002152632553019291,0.0003216280650443854,case213,0.2
214,0.08360306936514639,0.7853981633974483,0.0022048170211573584,0.000335694286160563,case214,0.2
215,0.08360306936514639,0.9424777960769379,0.002247793462403872,0.0003465764572813126,case215,0.2
216,0.08360306936514639,1.0995574287564276,0.0022702474821117706,0.00035238567267543123,case216,0.2
217,0.08360306936514639,1.2566370614359172,0.002299538647876333,0.00035766393557421546,case217,0.2
218,0.08360306936514639,1.413716694115407,0.0023202101244098575,0.0003611275197385236,case218,0.2
219,0.08360306936514639,1.5707963267948966,0.0023373184118425597,0.0003636797471183246,case219,0.2
220,0.08360306936514639,0.15707963267948966,0.0017777960708959559,0.00018889136738666138,case220,0.30000000000000004
221,0.08360306936514639,0.3141592653589793,0.001966204520738674,0.0002707250148012857,case221,0.30000000000000004
222,0.08360306936514639,0.471238898038469,0.002079393707464673,0.00030860770987146296,case222,0.30000000000000004
223,0.08360306936514639,0.6283185307179586,0.0021664673588799232,0.00033027260804840107,case223,0.30000000000000004
224,0.08360306936514639,0.7853981633974483,0.0022139198152525542,0.0003432902349626528,case224,0.30000000000000004
225,0.08360306936514639,0.9424777960769379,0.0022536005888137553,0.00035280340588943676,case225,0.30000000000000004
226,0.08360306936514639,1.0995574287564276,0.0022907800549180047,0.00036021402557998857,case226,0.30000000000000004
227,0.08360306936514639,1.2566370614359172,0.0023096193619442026,0.00036332683728648767,case227,0.30000000000000004
228,0.08360306936514639,1.413716694115407,0.002338810819660029,0.00036775852090859706,case228,0.30000000000000004
229,0.08360306936514639,1.5707963267948966,0.0023554201989184273,0.00037007756885265125,case229,0.30000000000000004
230,0.08360306936514639,0.15707963267948966,0.0017005895261307375,0.00019246428436767477,case230,0.4
231,0.08360306936514639,0.3141592653589793,0.0018941145066331412,0.000276152769025786,case231,0.4
232,0.08360306936514639,0.471238898038469,0.0020167275804442875,0.0003167194290505308,case232,0.4
233,0.08360306936514639,0.6283185307179586,0.002098156522478262,0.0003377203322486855,case233,0.4
234,0.08360306936514639,0.7853981633974483,0.002157969518163089,0.00035214960131149214,case234,0.4
235,0.08360306936514639,0.9424777960769379,0.0022022386018082153,0.0003622271312540054,case235,0.4
236,0.08360306936514639,1.0995574287564276,0.0022358435715119592,0.00036878800783478837,case236,0.4
237,0.08360306936514639,1.2566370614359172,0.0022670220384461474,0.000373989876433856,case237,0.4
238,0.08360306936514639,1.413716694115407,0.002289529433824536,0.0003774861217617275,case238,0.4
239,0.08360306936514639,1.5707963267948966,0.0023067616307024144,0.00037997407268706995,case239,0.4
240,0.08360306936514639,0.15707963267948966,0.0015194372395027959,0.00018998431199891672,case240,0.5
241,0.08360306936514639,0.3141592653589793,0.0017162179053100848,0.00027568064285172356,case241,0.5
242,0.08360306936514639,0.471238898038469,0.001827450264906359,0.000315633800135609,case242,0.5
243,0.08360306936514639,0.6283185307179586,0.0019208757732315155,0.0003397541547724563,case243,0.5
244,0.08360306936514639,0.7853981633974483,0.001980290328148764,0.00035513338023889705,case244,0.5
245,0.08360306936514639,0.9424777960769379,0.002024028120192533,0.0003667418647200007,case245,0.5
246,0.08360306936514639,1.0995574287564276,0.002062832325671124,0.00037586391517220423,case246,0.5
247,0.08360306936514639,1.2566370614359172,0.002096709315480839,0.0003828986880555458,case247,0.5
248,0.08360306936514639,1.413716694115407,0.0021204578399862863,0.0003873505980309543,case248,0.5
249,0.08360306936514639,1.5707963267948966,0.0021363113564383807,0.0003900067203119835,case249,0.5
250,0.08360306936514639,0.15707963267948966,0.001239272896874468,0.00017766672816852235,case250,0.6
251,0.08360306936514639,0.3141592653589793,0.0014158966724565215,0.00026176156776112187,case251,0.6
252,0.08360306936514639,0.471238898038469,0.0015254879067811218,0.00030256555489454766,case252,0.6
253,0.08360306936514639,0.6283185307179586,0.0016059405570452783,0.00032690566216497444,case253,0.6
254,0.08360306936514639,0.7853981633974483,0.001660092282391405,0.0003446697693959642,case254,0.6
255,0.08360306936514639,0.9424777960769379,0.001703216434408189,0.00035897121947384256,case255,0.6
256,0.08360306936514639,1.0995574287564276,0.0017331461670863342,0.0003690880323244138,case256,0.6
257,0.08360306936514639,1.2566370614359172,0.0017626394588520977,0.0003774695585635891,case257,0.6
258,0.08360306936514639,1.413716694115407,0.0017769543432177722,0.00038121871549125506,case258,0.6
259,0.08360306936514639,1.5707963267948966,0.001789723060512801,0.0003837129388833928,case259,0.6
260,0.08360306936514639,0.15707963267948966,0.0008881646509692183,0.00015151611047062638,case260,0.7000000000000001
261,0.08360306936514639,0.3141592653589793,0.0010218968130166933,0.00022924215351615261,case261,0.7000000000000001
262,0.08360306936514639,0.471238898038469,0.0011107095465660976,0.0002666336475987699,case262,0.7000000000000001
263,0.08360306936514639,0.6283185307179586,0.0011769992654526336,0.0002925502002170566,case263,0.7000000000000001
264,0.08360306936514639,0.7853981633974483,0.0012139261364699733,0.00031005321106919643,case264,0.7000000000000001
265,0.08360306936514639,0.9424777960769379,0.0012424458921007553,0.00032382270737276906,case265,0.7000000000000001
266,0.08360306936514639,1.0995574287564276,0.00126046095749824,0.00033242763998627366,case266,0.7000000000000001
267,0.08360306936514639,1.2566370614359172,0.0012741637114767833,0.00033804123722651195,case267,0.7000000000000001
268,0.08360306936514639,1.413716694115407,0.0012866713934159412,0.00034210213139364943,case268,0.7000000000000001
269,0.08360306936514639,1.5707963267948966,0.0012957609293212271,0.0003440791196173865,case269,0.7000000000000001
270,0.08360306936514639,0.15707963267948966,0.0005117328605694545,0.00010938102715668395,case270,0.8
271,0.08360306936514639,0.3141592653589793,0.0005918681386274538,0.0001752539659400392,case271,0.8
272,0.08360306936514639,0.471238898038469,0.0006446233278878088,0.0002046936988293425,case272,0.8
273,0.08360306936514639,0.6283185307179586,0.0006753009903931336,0.00022279613992269454,case273,0.8
274,0.08360306936514639,0.7853981633974483,0.0006920229590830256,0.00023425892846534746,case274,0.8
275,0.08360306936514639,0.9424777960769379,0.0007017113368020594,0.00024123557299018933,case275,0.8
